name,latitude,longitude,empty_slots,free_bikes,banking,ebikes,last_updated,payment-terminal,renting,returning,slots,uid,timestamp,occupancy_rate
Sénat - Condé,48.84954227788459,2.337939441204071,17,16,True,6,1970-01-01 00:00:01.697702181+00:00,True,1,1,33,6017,2023-10-19 08:13:58.520000+00:00,51.515151515151516
Granges aux Belles - Hôpital Saint-Louis,48.87479499484128,2.366669436984963,54,3,True,1,1970-01-01 00:00:01.697701977+00:00,True,1,1,60,10114,2023-10-19 08:13:57.446000+00:00,90.0
Parc de Choisy,48.828156251575,2.3585135329033,0,0,False,0,1970-01-01 00:00:01.688643072+00:00,False,0,0,0,13122,2023-10-19 08:13:57.815000+00:00,
Aqueduc - Villette,48.883886063895,2.367198803315,20,3,False,0,1970-01-01 00:00:01.697702167+00:00,False,1,1,28,10036,2023-10-19 08:13:58.478000+00:00,71.42857142857143
Belleville - Pyrénées,48.8741908,2.3860039,39,1,False,0,1970-01-01 00:00:01.697702183+00:00,False,1,1,42,19041,2023-10-19 08:13:57.060000+00:00,92.85714285714286
Calmette,48.88104925098552,2.424993216991425,29,0,False,0,1970-01-01 00:00:01.697701735+00:00,False,1,1,32,32603,2023-10-19 08:13:58.293000+00:00,90.625
Billancourt - Général Leclerc ,48.8322649,2.2380413,2,19,True,6,1970-01-01 00:00:01.697702066+00:00,True,1,1,22,21024,2023-10-19 08:13:57.757000+00:00,9.090909090909092
Manin - Simon Bolivar,48.87649965412676,2.379407362599104,19,1,True,1,1970-01-01 00:00:01.697702125+00:00,True,1,1,26,19023,2023-10-19 08:13:58.554000+00:00,73.07692307692307
Greneta - Sebastopol,48.865242333228,2.3516669869423,22,9,True,2,1970-01-01 00:00:01.697702230+00:00,True,1,1,32,2001,2023-10-19 08:13:58.479000+00:00,68.75
Favart - Italiens,48.871446353921,2.3382901058508,3,13,False,4,1970-01-01 00:00:01.697702218+00:00,False,1,1,17,2013,2023-10-19 08:13:57.841000+00:00,17.647058823529413
Parvis Corentin Celton,48.82747252522725,2.2784319519996648,3,51,True,3,1970-01-01 00:00:01.697702056+00:00,True,1,1,55,21311,2023-10-19 08:13:57.999000+00:00,5.454545454545454
Parc André Citroën,48.840639944296655,2.2780618071556096,26,38,True,3,1970-01-01 00:00:01.697702177+00:00,True,1,1,65,15059,2023-10-19 08:13:58.519000+00:00,40.0
François 1er - Montaigne,48.866887649978,2.3066755757207,4,25,True,15,1970-01-01 00:00:01.697702214+00:00,True,1,1,29,8038,2023-10-19 08:13:57.659000+00:00,13.793103448275861
Roquépine - Malesherbes,48.87345073390807,2.320404499769211,0,34,True,21,1970-01-01 00:00:01.697702199+00:00,True,1,1,37,8015,2023-10-19 08:13:57.079000+00:00,0.0
Bois de Vincennes.,48.8338064,2.4132221,52,8,True,3,1970-01-01 00:00:01.697702065+00:00,True,1,1,60,12041,2023-10-19 08:13:56.616000+00:00,86.66666666666667
Surcouf - Université,48.861273016278126,2.309453550914185,1,54,True,4,1970-01-01 00:00:01.697702194+00:00,True,1,1,58,7016,2023-10-19 08:13:58.279000+00:00,1.7241379310344827
Ney - Charles Hermite,48.89874803977525,2.3645754531025887,11,9,True,5,1970-01-01 00:00:01.697702165+00:00,True,1,1,20,18138,2023-10-19 08:13:56.877000+00:00,55.00000000000001
Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,32,2,True,2,1970-01-01 00:00:01.697702231+00:00,True,1,1,36,9118,2023-10-19 08:13:57.809000+00:00,88.88888888888889
Saint-Amand - Labrouste,48.834097274832295,2.3087677359581,33,2,True,2,1970-01-01 00:00:01.697702045+00:00,True,1,1,36,15040,2023-10-19 08:13:58.457000+00:00,91.66666666666666
Place du Maquis du Vercors,48.877321579493575,2.4083782732486725,31,0,True,0,1970-01-01 00:00:01.697702178+00:00,True,1,1,31,20019,2023-10-19 08:13:57.422000+00:00,100.0
Jeanne Hornet - Girardot,48.87380268143215,2.427820265293122,24,1,False,1,1970-01-01 00:00:01.697702182+00:00,False,1,1,29,31704,2023-10-19 08:13:57.002000+00:00,82.75862068965517
Uzès - Montmartre,48.87079098024071,2.3431010171771054,12,15,True,5,1970-01-01 00:00:01.697702171+00:00,True,1,1,29,2010,2023-10-19 08:13:58.505000+00:00,41.37931034482759
Duroc - Place de Breteuil,48.847460641142,2.3126140236855,2,38,False,8,1970-01-01 00:00:01.697702121+00:00,False,1,1,42,7013,2023-10-19 08:13:58.014000+00:00,4.761904761904762
Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,23,5,True,1,1970-01-01 00:00:01.697702228+00:00,True,1,1,29,4013,2023-10-19 08:13:58.517000+00:00,79.3103448275862
Gare du Nord - Demarquay,48.881154,2.358411,28,2,True,0,1970-01-01 00:00:01.697702061+00:00,True,1,1,30,10163,2023-10-19 08:13:58.672000+00:00,93.33333333333333
Place François Mitterand,48.86492782016328,2.442958317697048,32,1,True,0,1970-01-01 00:00:01.697702143+00:00,True,1,1,34,31023,2023-10-19 08:13:57.470000+00:00,94.11764705882352
Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,7,14,True,0,1970-01-01 00:00:01.697702229+00:00,True,1,1,21,45001,2023-10-19 08:13:58.408000+00:00,33.33333333333333
Place Pigalle,48.8827555,2.3361566,17,4,True,2,1970-01-01 00:00:01.697702144+00:00,True,1,1,21,18042,2023-10-19 08:13:57.379000+00:00,80.95238095238095
Bastille - Beaumarchais,48.853833463852,2.3685702681541,12,11,True,1,1970-01-01 00:00:01.697702148+00:00,True,1,1,23,4101,2023-10-19 08:13:56.991000+00:00,52.17391304347826
Poissonniers - Nord,48.892511213520656,2.352222874760628,27,1,False,1,1970-01-01 00:00:01.697701938+00:00,False,1,1,28,18137,2023-10-19 08:13:57.993000+00:00,96.42857142857143
Marignan - Champs-Elysées,48.869495661232,2.3066138139003,7,26,True,15,1970-01-01 00:00:01.697702150+00:00,True,1,1,35,8013,2023-10-19 08:13:58.524000+00:00,20.0
Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,8,18,False,4,1970-01-01 00:00:01.697702148+00:00,False,1,1,26,17116,2023-10-19 08:13:58.138000+00:00,30.76923076923077
Saint-Jacques - Tombe Issoire,48.833206330538864,2.33691081404686,21,2,True,1,1970-01-01 00:00:01.697702175+00:00,True,1,1,23,14006,2023-10-19 08:13:58.691000+00:00,91.30434782608695
Hôtel de Ville - Pont-Marie,48.85389964552738,2.356947250664234,26,9,True,4,1970-01-01 00:00:01.697702191+00:00,True,1,1,36,4011,2023-10-19 08:13:58.516000+00:00,72.22222222222221
Bercy.,48.839966914994,2.3788625746965,6,59,False,12,1970-01-01 00:00:01.697701999+00:00,False,1,1,66,12108,2023-10-19 08:13:58.141000+00:00,9.090909090909092
Centenaire - Sorins,48.85853523359734,2.427350878715516,43,2,False,1,1970-01-01 00:00:01.697702086+00:00,False,1,1,45,31013,2023-10-19 08:13:56.523000+00:00,95.55555555555556
Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243,25,1,False,1,1970-01-01 00:00:01.697702159+00:00,False,1,1,27,20017,2023-10-19 08:13:56.621000+00:00,92.5925925925926
Romain Rolland,48.820215229662765,2.3234144234418346,21,4,False,1,1970-01-01 00:00:01.697701881+00:00,False,1,1,25,14116,2023-10-19 08:13:58.204000+00:00,84.0
Damrémont - Caulaincourt,48.88714509078738,2.332588098943233,17,0,False,0,1970-01-01 00:00:01.697701790+00:00,False,1,1,18,18001,2023-10-19 08:13:58.407000+00:00,94.44444444444444
Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,44,2,True,1,1970-01-01 00:00:01.697702003+00:00,True,1,1,48,11034,2023-10-19 08:13:57.259000+00:00,91.66666666666666
Square Desnouettes,48.83476837934194,2.284142297394666,2,19,False,2,1970-01-01 00:00:01.697702085+00:00,False,1,1,22,15061,2023-10-19 08:13:57.844000+00:00,9.090909090909092
Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153,29,1,True,1,1970-01-01 00:00:01.697701985+00:00,True,1,1,31,17016,2023-10-19 08:13:56.520000+00:00,93.54838709677419
Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,22,3,True,2,1970-01-01 00:00:01.697701889+00:00,True,1,1,26,23008,2023-10-19 08:13:58.251000+00:00,84.61538461538461
Mairie de Clichy,48.903653634661,2.3059353232384,49,2,True,0,1970-01-01 00:00:01.697702178+00:00,True,1,1,51,21108,2023-10-19 08:13:58.853000+00:00,96.07843137254902
Square Raymond Souplex,48.89183721478911,2.335426103165901,43,3,True,2,1970-01-01 00:00:01.697702225+00:00,True,1,1,52,18019,2023-10-19 08:13:58.223000+00:00,82.6923076923077
Convention - Saint-Charles,48.84315611111599,2.2831090539693832,17,0,True,0,1970-01-01 00:00:01.697702207+00:00,True,1,1,19,15063,2023-10-19 08:13:57.274000+00:00,89.47368421052632
Keller - La Roquette,48.8555508,2.3752778,29,4,False,2,1970-01-01 00:00:01.697702017+00:00,False,1,1,34,11003,2023-10-19 08:13:58.192000+00:00,85.29411764705883
Pont de Lodi - Dauphine,48.855296898603285,2.339947307565249,12,10,True,2,1970-01-01 00:00:01.697702229+00:00,True,1,1,23,6014,2023-10-19 08:13:57.803000+00:00,52.17391304347826
Thérèse - Opéra,48.866483514509,2.3344334212238,10,14,True,7,1970-01-01 00:00:01.697702169+00:00,True,1,1,25,1016,2023-10-19 08:13:57.344000+00:00,40.0
Place de Finlande,48.862408335967,2.3113624379039,1,24,True,5,1970-01-01 00:00:01.697702231+00:00,True,1,1,25,7026,2023-10-19 08:13:58.221000+00:00,4.0
Ney - Porte de Montmartre,48.897918,2.3364872,19,5,False,2,1970-01-01 00:00:01.697702024+00:00,False,1,1,24,18135,2023-10-19 08:13:58.439000+00:00,79.16666666666666
Rougemont - Poissonnière,48.87161156935476,2.345873080193996,9,21,True,10,1970-01-01 00:00:01.697702088+00:00,True,1,1,30,9012,2023-10-19 08:13:58.453000+00:00,30.0
Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305,2,25,False,7,1970-01-01 00:00:01.697702160+00:00,False,1,1,27,31001,2023-10-19 08:13:58.464000+00:00,7.4074074074074066
Mairie du 15ème,48.8417762,2.2986539,28,4,True,4,1970-01-01 00:00:01.697702200+00:00,True,1,1,32,15020,2023-10-19 08:13:56.655000+00:00,87.5
Place des Larris,48.8568363,2.4780236,33,1,False,0,1970-01-01 00:00:01.697701932+00:00,False,1,1,34,41206,2023-10-19 08:13:58.620000+00:00,97.05882352941177
Manin - Crimée,48.8831217743719,2.3863670602440834,21,0,True,0,1970-01-01 00:00:01.697702221+00:00,True,1,1,23,19031,2023-10-19 08:13:57.797000+00:00,91.30434782608695
Nationale - Marcel Duchamp,48.82463749337136,2.3678014799952507,4,18,False,12,1970-01-01 00:00:01.697702198+00:00,False,1,1,23,13114,2023-10-19 08:13:58.188000+00:00,17.391304347826086
Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,19,6,False,2,1970-01-01 00:00:01.697701847+00:00,False,1,1,26,32018,2023-10-19 08:13:56.510000+00:00,73.07692307692307
Charonne - Philippe-Auguste,48.855603162026,2.39054639062,27,4,False,2,1970-01-01 00:00:01.697702221+00:00,False,1,1,32,11019,2023-10-19 08:13:57.444000+00:00,84.375
Charles Delescluze,48.85242200848887,2.380632497370243,45,4,False,1,1970-01-01 00:00:01.697701916+00:00,False,1,1,49,11101,2023-10-19 08:13:58.407000+00:00,91.83673469387756
Paul Doumer - La Tour,48.860116109626574,2.280840481911055,23,11,True,2,1970-01-01 00:00:01.697702059+00:00,True,1,1,34,16016,2023-10-19 08:13:58.316000+00:00,67.64705882352942
Poissy - Saint-Germain,48.84969649427,2.3529685288668,9,15,True,1,1970-01-01 00:00:01.697702220+00:00,True,1,1,25,5019,2023-10-19 08:13:56.979000+00:00,36.0
Vistule - Choisy,48.82365543660611,2.3615723848342896,27,1,False,0,1970-01-01 00:00:01.697702123+00:00,False,1,1,33,13113,2023-10-19 08:13:57.470000+00:00,81.81818181818183
Gambetta - Michelet,48.85273792380526,2.429966032505036,30,2,True,1,1970-01-01 00:00:01.697702119+00:00,True,1,1,33,31018,2023-10-19 08:13:58.531000+00:00,90.9090909090909
Les Juilliottes,48.8043072,2.4437362,6,15,False,4,1970-01-01 00:00:01.697702210+00:00,False,1,1,21,47002,2023-10-19 08:13:57.026000+00:00,28.57142857142857
République - Henri Barbusse,48.90661553626751,2.389432489871979,14,15,True,1,1970-01-01 00:00:01.697702188+00:00,True,1,1,32,33005,2023-10-19 08:13:58.475000+00:00,43.75
Jeûneurs - Mulhouse,48.868997,2.346925,18,10,False,5,1970-01-01 00:00:01.697702231+00:00,False,1,1,28,2110,2023-10-19 08:13:58.404000+00:00,64.28571428571429
Danielle Casanova - Place Vendôme,48.86826649822326,2.3304839059710503,4,32,True,19,1970-01-01 00:00:01.697702137+00:00,True,1,1,37,1022,2023-10-19 08:13:57.978000+00:00,10.81081081081081
Versailles - Claude Terrasse,48.84021933807409,2.263834191152959,40,5,True,2,1970-01-01 00:00:01.697701798+00:00,True,1,1,46,16041,2023-10-19 08:13:56.483000+00:00,86.95652173913044
Claude Vellefaux - Sambre et Meuse,48.875022,2.370478,33,1,False,0,1970-01-01 00:00:01.697702220+00:00,False,1,1,34,10164,2023-10-19 08:13:57.687000+00:00,97.05882352941177
Faidherbe - Dahomey,48.851358329771806,2.383823134795429,24,19,False,1,1970-01-01 00:00:01.697702190+00:00,False,1,1,44,11107,2023-10-19 08:13:58.450000+00:00,54.54545454545454
Fernand Braudel - Vincent Auriol ,48.83637852318147,2.3723404482007027,8,28,True,12,1970-01-01 00:00:01.697702165+00:00,True,1,1,36,13019,2023-10-19 08:13:56.496000+00:00,22.22222222222222
Porte Saint-Martin,48.86860172112996,2.35570102930069,29,3,False,2,1970-01-01 00:00:01.697702215+00:00,False,1,1,34,3101,2023-10-19 08:13:58.687000+00:00,85.29411764705883
Gare de l'Est - Chateau Landon,48.879305,2.362424,54,3,True,2,1970-01-01 00:00:01.697702155+00:00,True,1,1,59,10026,2023-10-19 08:13:57.773000+00:00,91.52542372881356
Place Saint-Ferdinand,48.87815529789739,2.288518047864942,31,5,False,1,1970-01-01 00:00:01.697702027+00:00,False,1,1,38,17039,2023-10-19 08:13:57.347000+00:00,81.57894736842105
Le Vau - Maurice Bertaux,48.86803439043193,2.411030612453627,22,2,False,2,1970-01-01 00:00:01.697702145+00:00,False,1,1,25,20103,2023-10-19 08:13:57.846000+00:00,88.0
Place du Canada,48.86534626936268,2.310193787964762,2,36,True,12,1970-01-01 00:00:01.697702232+00:00,True,1,1,39,8029,2023-10-19 08:13:58.461000+00:00,5.128205128205128
Arsène Houssaye - Champs-Elysées,48.873409276267,2.2977904602885,7,21,True,14,1970-01-01 00:00:01.697702184+00:00,True,1,1,29,8028,2023-10-19 08:13:58.531000+00:00,24.137931034482758
Daunou - Louis le Grand,48.869113,2.332515,2,14,True,7,1970-01-01 00:00:01.697702124+00:00,True,1,1,17,2014,2023-10-19 08:13:57.586000+00:00,11.76470588235294
Bleue - Trévise,48.87578906564573,2.347289621829987,18,10,True,6,1970-01-01 00:00:01.697702135+00:00,True,1,1,30,9113,2023-10-19 08:13:56.822000+00:00,60.0
Parc de Sceaux - Centre-Ville,48.7769529826096,2.2957214713096623,29,4,True,2,1970-01-01 00:00:01.697702101+00:00,True,1,1,33,23302,2023-10-19 08:13:58.124000+00:00,87.87878787878788
Sorbonne - Ecoles,48.849686566191,2.3434996604919,11,38,True,18,1970-01-01 00:00:01.697702228+00:00,True,1,1,50,5030,2023-10-19 08:13:58.267000+00:00,22.0
Place Mireille Havet,48.850533,2.383756,11,29,True,3,1970-01-01 00:00:01.697702231+00:00,True,1,1,43,11048,2023-10-19 08:13:57.590000+00:00,25.581395348837212
Pierre Sarrazin - Saint-Michel,48.85090814639774,2.342130728065968,14,19,False,5,1970-01-01 00:00:01.697702174+00:00,False,1,1,33,6031,2023-10-19 08:13:58.269000+00:00,42.42424242424242
Mornay - Sully,48.84970399548416,2.364460788667202,0,15,False,2,1970-01-01 00:00:01.697702117+00:00,False,1,1,15,4109,2023-10-19 08:13:58.399000+00:00,0.0
Bachaumont - Montmartre,48.86617395079137,2.3449775576591496,25,6,True,3,1970-01-01 00:00:01.697702215+00:00,True,1,1,33,2101,2023-10-19 08:13:58.622000+00:00,75.75757575757575
Place Tony de Graaff,48.8181645,2.2458109,29,11,False,1,1970-01-01 00:00:01.697702080+00:00,False,1,1,42,21952,2023-10-19 08:13:57.484000+00:00,69.04761904761905
François 1er - Lincoln,48.869517979344,2.3024262188416,3,26,False,17,1970-01-01 00:00:01.697702232+00:00,False,1,1,31,8105,2023-10-19 08:13:57.660000+00:00,9.67741935483871
Blaise-Desgoffe - Vaugirard,48.846128877747,2.3242672160268,21,11,False,6,1970-01-01 00:00:01.697702178+00:00,False,1,1,32,6027,2023-10-19 08:13:58.224000+00:00,65.625
Ferrus - Saint-Jacques,48.8313878,2.3408563,29,1,True,0,1970-01-01 00:00:01.697702049+00:00,True,1,1,34,14007,2023-10-19 08:13:57.848000+00:00,85.29411764705883
Lamartine - Faubourg Montmartre,48.87661398289084,2.339765690267086,25,5,True,1,1970-01-01 00:00:01.697702230+00:00,True,1,1,32,9015,2023-10-19 08:13:58.528000+00:00,78.125
Mairie du 19ème,48.88256264247959,2.3812624812126164,26,0,True,0,1970-01-01 00:00:01.697702226+00:00,True,1,1,27,19021,2023-10-19 08:13:58.706000+00:00,96.29629629629629
Odessa - Départ,48.842885590081,2.3244281485677,37,2,True,1,1970-01-01 00:00:01.697702229+00:00,True,1,1,39,14127,2023-10-19 08:13:58.578000+00:00,94.87179487179486
Quai Marcel Boyer - Victor Hugo,48.82255636666729,2.392039597034455,5,24,True,1,1970-01-01 00:00:01.697701977+00:00,True,1,1,29,42011,2023-10-19 08:13:57.367000+00:00,17.24137931034483
Jardin Marguerite Long,48.8816985773914,2.2836575657129288,19,3,False,1,1970-01-01 00:00:01.697702214+00:00,False,1,1,22,17104,2023-10-19 08:13:57.589000+00:00,86.36363636363636
Place de l'Eglise - Pantin,48.892809461520265,2.412435114383697,23,7,True,0,1970-01-01 00:00:01.697702186+00:00,True,1,1,30,35008,2023-10-19 08:13:57.967000+00:00,76.66666666666667
Melun - Jean Jaurès,48.8837796723475,2.376477420330048,24,2,True,1,1970-01-01 00:00:01.697702154+00:00,True,1,1,28,19030,2023-10-19 08:13:56.811000+00:00,85.71428571428571
Suffren - Pérignon,48.84717561492764,2.307052147596786,36,9,True,4,1970-01-01 00:00:01.697702157+00:00,True,1,1,46,15009,2023-10-19 08:13:58.078000+00:00,78.26086956521739
Jean Jaurès - Reine,48.84009622558849,2.239872515201569,16,13,True,2,1970-01-01 00:00:01.697702082+00:00,True,1,1,31,21004,2023-10-19 08:13:58.485000+00:00,51.61290322580645
Argenson - Château,48.88855931466952,2.2642001509666447,2,22,False,10,1970-01-01 00:00:01.697702073+00:00,False,1,1,25,22002,2023-10-19 08:13:56.581000+00:00,8.0
Square du Bataclan,48.8633762,2.3711327,19,1,True,0,1970-01-01 00:00:01.697702093+00:00,True,1,1,20,11044,2023-10-19 08:13:57.936000+00:00,95.0
Butte aux Cailles - Esperance,48.82758774190948,2.3492151126265526,34,1,True,0,1970-01-01 00:00:01.697702096+00:00,True,1,1,36,13022,2023-10-19 08:13:56.953000+00:00,94.44444444444444
Louis Ganne - Davout,48.86338720692607,2.409725748002529,29,0,False,0,1970-01-01 00:00:01.697701804+00:00,False,1,1,30,20045,2023-10-19 08:13:58.249000+00:00,96.66666666666667
Roquette - Folie Regnault,48.859246959155485,2.386553623578705,47,3,False,1,1970-01-01 00:00:01.697702141+00:00,False,1,1,52,11110,2023-10-19 08:13:58.818000+00:00,90.38461538461539
Vignes - Boulainvilliers,48.8563994839505,2.275240458548069,21,0,False,0,1970-01-01 00:00:01.697701992+00:00,False,1,1,21,16031,2023-10-19 08:13:56.472000+00:00,100.0
Tremblay - Lac des Minimes,48.834131261494,2.4547516554594,8,46,True,20,1970-01-01 00:00:01.697702228+00:00,True,1,1,48,12127,2023-10-19 08:13:58.472000+00:00,16.666666666666664
Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,8,47,False,11,1970-01-01 00:00:01.697702183+00:00,False,1,1,55,12153,2023-10-19 08:13:58.374000+00:00,14.545454545454545
Place Marcel Sembat,48.83328865030686,2.2441747784614567,47,9,True,5,1970-01-01 00:00:01.697702046+00:00,True,1,1,56,21017,2023-10-19 08:13:58.483000+00:00,83.92857142857143
Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,5,23,True,3,1970-01-01 00:00:01.697701959+00:00,True,1,1,28,5028,2023-10-19 08:13:57.728000+00:00,17.857142857142858
Brochant - Clichy,48.89032998912038,2.319730559929781,48,0,True,0,1970-01-01 00:00:01.697702181+00:00,True,1,1,53,17005,2023-10-19 08:13:58.830000+00:00,90.56603773584906
René Binet - Porte de Montmartre,48.89905109950848,2.3365534096956253,14,21,False,3,1970-01-01 00:00:01.697702141+00:00,False,1,1,37,18035,2023-10-19 08:13:58.471000+00:00,37.83783783783784
Charles de Gaulle - Plateau de Vanves,48.82233088973263,2.298571803412886,30,3,True,1,1970-01-01 00:00:01.697702+00:00,True,1,1,33,22401,2023-10-19 08:13:58.038000+00:00,90.9090909090909
René Coty - Parc Montsouris,48.82479134498032,2.336124926805496,55,0,True,0,1970-01-01 00:00:01.697702093+00:00,True,1,1,55,14016,2023-10-19 08:13:57.921000+00:00,100.0
François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,43,23,True,6,1970-01-01 00:00:01.697702009+00:00,True,1,1,66,12033,2023-10-19 08:13:58.850000+00:00,65.15151515151516
Lac Daumesnil - Saint-Maurice,48.82774555743318,2.418365478515625,48,2,True,1,1970-01-01 00:00:01.697702222+00:00,True,1,1,50,12120,2023-10-19 08:13:56.609000+00:00,96.0
Montreuil - Voltaire,48.850507011842,2.3930755582745,34,0,False,0,1970-01-01 00:00:01.697702223+00:00,False,1,1,34,11012,2023-10-19 08:13:57.193000+00:00,100.0
Léon - Doudeauville,48.88832421845225,2.353573372638597,13,0,False,0,1970-01-01 00:00:01.697701917+00:00,False,1,1,13,18014,2023-10-19 08:13:58.580000+00:00,100.0
